key_mlbam,key_retro,key_fangraphs,name_last,name_first
110020,abert102,1000019,Abernathy,Tal
117134,klaeh101,1006984,Klaerner,Hugo
431041,kozlh701,-1,Kozloski,Hank
122685,starw101,1012426,Stargell,Willie
115953,hillm101,1005825,Hillis,Mack
497526,mcdob701,-1,McDonald,Brennan
592254,delej003,15463,De León,José
123542,tysot102,1013260,Tyson,Ty
817530,rivec101,-1,Rivera,Charlie
120522,philt001,1010300,Phillips,Tony
111223,boota101,1001191,Booth,Amos
489119,milew001,8779,Miley,Wade
117107,kippb001,1006956,Kipper,Bob
120416,peret003,965,Pérez,Tomás
607968,rucid001,12499,Rucinski,Drew
817603,reddd101,-1,Redding,Dick
277415,yound002,1014370,Young,Danny
150116,wolfr001,976,Wolf,Randy
408054,gregt002,1831,Gregorio,Tom
-1,luked901,-1,Luker,Dale
276540,smitc001,1012114,Smith,Chuck
113894,eschj101,1003821,Eschen,Jim
453368,zawal001,2369,Zawadzki,Lance
114974,goric101,1004881,Gorin,Charlie
114225,fleia101,1004143,Fleitas,Ángel
123841,walkt102,1013535,Walker,Tom
150057,sosaj001,1012286,Sosa,Juan
115378,hamid001,1005272,Hamilton,Darryl
518568,coloc002,11145,Colón,Christian
819476,frazo101,-1,Frazier,Oran
112841,crocd101,1002782,Crockett,Davey
117743,lewis001,1007588,Lewis,Scott
113833,embra001,1030,Embree,Alan
819031,heywc101,-1,Heywood,Charles
118768,mckej103,1008585,McKee,Jim
425307,dawlj001,1632,Dawley,Joey
816427,younn101,-1,Young,Norman
820186,capel101,-1,Capers,Lefty
118308,marrb101,1008130,Marrow,Buck
110155,allem101,1000153,Allen,Myron
545338,frann001,10166,Franklin,Nick
118315,marsd101,1008136,Marshall,Dave
676637,sandp003,20541,Sanders,Phoenix
664849,yound005,18439,Young,Danny
342192,mairo001,528,Mairena,Oswaldo
503483,clarz001,9189,Clark,Zach
114417,freid101,1004333,Freisleben,Dave
819534,finne101,-1,Finney,Ed
121252,river002,1550,Rivera,Rubén
111968,cantb101,1001924,Cantz,Bart
818789,,-1,Johnson,
672578,hernc006,22713,Hernández,Carlos
121330,robst101,1011083,Robson,Tom
-1,redye801,-1,Redys,Ed
573109,ramoa001,8350,Ramos,AJ
122008,sereb101,1011752,Serena,Bill
455730,waddj001,3474,Waddell,Jason
111807,butcm001,1001764,Butcher,Mike
121671,sandr102,1011418,Sanders,Ray
818725,johns105,-1,Johnson,Shang
111571,browl101,1001540,Brown,Lloyd
118816,mcmaj103,1008630,McMahon,Jack
110768,beckb101,1000740,Becker,Beals
110369,attrd101,1000355,Attreau,Dick
621112,blacp001,14739,Blackburn,Paul
118843,mcnag101,1008659,McNamara,George
121278,robed102,1011032,Roberts,Dave
122720,steib001,1012463,Stein,Bill
-1,johnc901,-1,Johnston,Charles
121905,schwm001,1011659,Schwabe,Mike
-1,cabel901,-1,Cabelof,Leo
594985,roweb001,10983,Rowen,Ben
817974,newmt101,-1,Newman,Taft
112669,corbr101,1002614,Corbin,Ray
434668,delcm001,3180,Delcarmen,Manny
121106,reynd101,1010869,Reynolds,Don
459438,dlugb001,8273,Dlugach,Brent
819784,desij101,-1,Desiderato,Joe
121793,sched102,1011544,Schell,Danny
519381,vendp001,7108,Venditte,Pat
133360,doddr001,1003349,Dodd,Robert
118014,lushe101,1007846,Lush,Ernie
114860,gleaj001,1004772,Gleaton,Jerry Don
-1,bakel101,-1,Baker,Lonny
123317,thorw101,1013041,Thornton,Walter
111225,bootj001,1001193,Booty,Josh
672279,sianm001,22557,Siani,Michael
119739,newhh101,1009535,Newhouser,Hal
570560,sancc001,11602,Sánchez,Yolmer
150229,piera001,746,Pierzynski,A. J.
110110,alboe101,1000106,Albosta,Ed
-1,phipj901,-1,Phipps,Jerry
819927,cruem101,-1,Crue,Martin
519184,reveb001,4712,Revere,Ben
122149,shiec101,1011890,Shields,Charlie
120455,peteg101,1010228,Peters,Gary
119320,moort102,1009128,Moore,Terry
218594,rodrl001,1011109,Rodríguez,Liu
120201,palys101,1009978,Palys,Stan
112987,dagej101,1002921,Dagenhard,John
801216,montc003,-1,Montes De Oca,Christian
818204,mcnew101,-1,McNeely,Willie
431163,hernc801,-1,Hernández,Chuck
110858,benij001,1000833,Beníquez,Juan
117088,kings101,1006944,King,Steve
819641,emorj101,-1,Emory,John
820509,bibbr101,-1,Bibbs,Rainey
112310,clapa101,1002258,Clapp,Aaron
819205,hanca101,-1,Hancock,Art
808975,kim-h003,-1,Kim,Hyeseong
150086,coolm001,1147,Coolbaugh,Mike
119099,millk002,1008911,Miller,Keith
-1,,-1,Fox,
123433,trafj101,1013154,Traffley,John
-1,freeb901,-1,Freels,Bob
641583,fowld002,17098,Fowler,Dustin
689690,jacoa001,29628,Jacob,Alek
123915,wardg001,1013611,Ward,Gary
111567,browk004,178,Brown,Kevin
120984,redmb101,1010753,Redmond,Billy
115053,gratd101,1004958,Grate,Don
120063,orr-d101,1009848,Orr,Dave
120883,raftj101,1010648,Rafter,Jack
112530,coltl101,1002475,Colton,Larry
114714,gerhj101,1004629,Gerhardt,Joe
119503,mullh101,1009304,Mullin,Henry
121354,rodrf101,1011105,Rodríguez,Freddy
120729,powet101,1010505,Power,Tom
113709,easth101,1003638,Easterday,Henry
518863,jordt001,10466,Jordan,Taylor
120796,puigr101,1010563,Puig,Rich
-1,gillt902,-1,Gillean,Thomas
132241,coreb001,1439,Corey,Bryan
606115,arcio002,13185,Arcia,Orlando
110160,alleb103,1000133,Allen,Bob
123030,sward001,1012765,Swartzbaugh,Dave
459943,clemj001,4652,Clement,Jeff
117028,ketcg101,1006882,Ketchum,Gus
118930,melef001,1008744,Meléndez,Francisco
120569,pierd102,1010338,Pierson,Dave
818561,lansw101,-1,Lansing,Wilbur
117357,kuhnb101,1007203,Kuhn,Bub
119638,naglt101,1009438,Nagle,Tom
430637,johnk003,2234,Johnson,Kelly
425899,mannc001,3578,Manning,Charlie
592656,ramoh001,11481,Ramos,Henry
110938,berrt101,1000911,Berry,Tom
121949,scric101,1011697,Scrivener,Chuck
124268,wilkd001,1013955,Wilkins,Dean
114382,franu101,1004294,Franklin,
606213,mercy001,17423,Mercedes,Yermín
111505,bronj001,1001468,Bronkey,Jeff
119700,nelse101,1009500,Nelson,Emmett
667427,jackz002,19493,Jackson,Zach
114374,franj001,874,Franco,John
121338,rockl101,1011093,Rock,Les
118356,martb103,1008154,Martin,Billy
120595,pippc101,1010364,Pippen,Cotton
111367,bradb104,1001322,Brady,Bill
112986,dadep101,1002920,Dade,Paul
110630,barrc102,1000607,Barrows,Cuke
122372,smitd002,1012118,Smith,Dave
124752,zeard101,1014426,Zearfoss,Dave
113877,ericd101,1003805,Erickson,Don
116460,jacol101,1006323,Jacobus,Larry
110831,belll101,1000815,Bell,Les
441368,casta002,3316,Castillo,Alberto
816464,wrigj105,-1,Wright,Johnny
420684,kozlb001,1634,Kozlowski,Ben
111227,borbp101,1001195,Borbón,Pedro
114723,geroc101,1004639,Gerónimo,César
110289,antob101,1000275,Antonello,Bill
607555,guilt001,18306,Guilbeau,Taylor
116899,keenj101,1006754,Keener,Jeff
121527,rubij101,1011277,Rubio,Jorge
122068,sharj101,1011811,Sharrott,Jack
462480,cruzr001,711,Cruz,Rhiner
-1,shefg101,-1,Sheflott,George
683002,hendg002,26289,Henderson,Gunnar
571479,bella001,10657,Bellatti,Andrew
400058,lidgb001,563,Lidge,Brad
121529,ruckd001,1011279,Rucker,Dave
801434,gervp001,-1,Gervase,Paul
641555,escaj001,-1,Escarra,J. C.
113205,dehlh101,1003144,Dehlman,Herman
657757,sheeg001,19901,Sheets,Gavin
122968,sullt102,1012716,Sullivan,Tom
118648,mcdob001,1008454,McDonald,Ben
407892,prata001,1640,Pratt,Andy
110434,bahns101,1000414,Bahnsen,Stan
111939,campg101,1001878,Campbell,Gilly
116052,hogsc101,1005930,Hogsett,Elon
123338,tierc101,1013061,Tierney,Cotton
119057,millf104,1008868,Millard,Frank
122360,smitr101,1012201,Smith,Reggie
571476,beckc002,13418,Beck,Chris
-1,hurst801,-1,Hurst,Tim
118012,luqud101,1007843,Luque,Dolf
607391,mazzc002,14151,Mazza,Chris
117337,kruga102,1007179,Kruger,Abe
817390,salvm102,-1,Salvat,Manuel
545115,,-1,Dreyfuss,Barney
111728,burkb102,1001676,Burke,Bobby
518418,aumop001,5362,Aumont,Phillippe
206463,winkj001,7988,Winkelsas,Joe
114388,frasj001,1004304,Frascatore,John
121335,rochb101,1011087,Rochefort,Ben
693855,seymi001,-1,Seymour,Ian
111930,campj102,1001884,Campbell,John
407867,jourj001,1161,Journell,Jimmy
429842,wagnr001,1770,Wagner,Ryan
571875,lambj001,13329,Lamb,Jake
-1,wills801,-1,Williams,Spin
121904,schuc001,1011653,Schutz,Carl
117189,knicb101,1007037,Knickerbocker,Bill
820387,brigo101,-1,Briggs,Otto
220194,durae001,1413,Durazo,Erubiel
434665,massn001,7267,Masset,Nick
116614,johnp102,1006490,Johnson,Paul
117684,leonm101,1007542,León,Max
119135,millw102,1008948,Millies,Wally
114907,golvw101,1004819,Golvin,Walt
-1,bairj901,-1,Baird,John
-1,sweej901,-1,Sweeney,Monroe
817520,robef101,-1,Roberts,Fred
123555,ullgs101,1013271,Ullger,Scott
572019,paulb001,9741,Paulsen,Ben
819066,henro102,-1,Henry,Otis
123758,vossa101,1013457,Voss,Alex
816595,willc112,-1,Williams,Clarence
664196,andet003,18029,Anderson,Tanner
118608,mccrl101,1008426,McCrabb,Les
440009,marte801,-1,Martins,Eric
118876,mcshp101,1008691,McShannic,Pete
624930,lajor701,-1,Lajoie,Roger
679822,foscj001,-1,Foscue,Justin
110207,alvao101,1000198,Álvarez,Ossie
573204,thiec001,10078,Thielbar,Caleb
817170,smitr110,-1,Smith,R.
-1,schea901,-1,Scheel,Al
817650,quicu101,-1,Quicksey,
820562,bauzm101,-1,Bauza,Marcelino
444935,hagan001,1351,Hagadone,Nick
-1,gillt901,-1,Gill,Tommy
543743,sappd001,6898,Sappelt,Dave
641778,lauee001,19316,Lauer,Eric
112686,corgc101,1002627,Corgan,Chuck
111250,bosks001,1001213,Boskie,Shawn
664714,newsl001,19942,Newsome,Ljay
518595,darnt001,7739,d'Arnaud,Travis
113667,duryj101,1003599,Duryea,Jesse
136861,minor001,1008983,Minor,Ryan
430603,kelld001,2216,Kelly,Don
124468,wirtk101,1014149,Wirts,Kettle
115037,grama101,1004941,Grammas,Alex
118605,mccow101,1008423,McCovey,Willie
-1,frend801,-1,French,Drew
121186,ricoh101,1010943,Riconda,Harry
110195,altap001,1000185,Altamirano,Porfi
545116,,-1,Kuhn,Bowie
110460,bairb101,1000437,Baird,Bob
114479,fullj102,1004394,Fuller,Jim
112158,cerme101,1002104,Cermak,Ed
571858,klinb001,14101,Kline,Branden
656941,schwk001,16478,Schwarber,Kyle
119019,meyel102,1008830,Meyerle,Levi
123046,sweer101,1012782,Sweet,Rick
112070,carte101,1002024,Cartwright,Ed
110808,belck001,1000788,Belcher,Kevin
124467,wirta101,1014148,Wirth,Alan
121742,scanp103,1011493,Scanlon,Pat
116343,huntw101,1006214,Huntzinger,Walt
641941,pagae001,14771,Pagán,Emilio
669330,wellt003,20000,Wells,Tyler
123636,vande001,1013348,Vande Berg,Ed
425863,heinc001,2307,Heintz,Chris
121536,rudod102,1011286,Rudolph,John
693433,woo-b001,30279,Woo,Bryan
465784,cabre001,8155,Cabrera,Everth
124598,wrigg001,1014279,Wright,George
110126,alexg001,1000124,Alexander,Gerald
120304,pattb101,1010075,Patton,Bill
114176,fishr101,1004095,Fisher,Ray
121109,reynk101,1010871,Reynolds,Ken
114340,fothb101,1004261,Fothergill,Bob
115846,herrt102,1005731,Herriage,Troy
117613,lee-t001,1007467,Lee,Terry
117704,leriw101,1007552,Lerian,Walt
114743,gibbj102,1004658,Gibbon,Joe
113652,durbk101,1003585,Durbin,Blaine
110791,beecr101,1000771,Beecher,Roy
819599,ewinb103,-1,Ewing,Buck
123476,trots101,1013194,Trott,Sam
819361,goetm101,-1,Goetz,Mike
116560,johna104,1006418,Johnson,Alex
119761,nichk101,1009564,Nichols,Kid
596056,nogoj001,16852,Nogowski,John
110233,anded101,1000224,Anderson,Dwain
111060,blaiw001,1001033,Blair,Willie
-1,goldd101,-1,Goldberg,Dick
519222,romia002,5491,Romine,Austin
115821,herne101,1005701,Hernández,Evelio
640444,croww001,19800,Crowe,Wil
494874,pavlg801,-1,Pavlick,Greg
111906,camid101,1001861,Camilli,Doug
816774,,-1,Walker,Albert
110865,bennc101,1000836,Bennett,Charlie
525908,marod701,-1,Marowski,Dan
115324,haleo101,1005224,Hale,Odell
433477,greea001,2991,Green,Andy
605253,goret001,13658,Gore,Terrance
113888,erskc101,1003816,Erskine,Carl
111952,candj001,1001909,Candelaria,John
114174,fishm101,1004093,Fisher,Maurice
123265,thomt102,1012995,Thomas,Tom
115253,gunnt101,1005148,Gunning,Tom
118883,mcwed101,1008698,McWeeny,Doug
123367,tobij102,1013091,Tobin,Jackie
110551,barbs101,1000531,Barber,Steve
664057,steva001,17932,Stevenson,Andrew
682990,prieq001,25977,Priester,Quinn
110879,bentj101,1000852,Bentley,Jack
656981,solop001,20476,Solomon,Peter
116436,jackm001,732,Jackson,Mike
449104,hendj001,6653,Henderson,Jim
124176,whitj001,1013880,White,Jerry
819839,,-1,Davis,Robert
666215,whitf002,-1,Whitley,Forrest
121982,seilr101,1011729,Seilheimer,Ricky
117514,larsd102,1007359,Larsen,Don
122515,sockc101,1012258,Sockalexis,Chief
114168,fishf101,1004086,Fisher,Fritz
-1,mccaj901,-1,McCarthy,Jack
819474,freeb104,-1,Freeman,Bill
115448,hanye101,1005336,Hanyzewski,Ed
117199,knodr101,1007046,Knode,Ray
123743,vizcj001,577,Vizcaíno,José
-1,quinp102,1010609,Quinn,John
593334,germd001,17149,Germán,Domingo
111414,bredb001,1001377,Brede,Brent
118301,marqb101,1008118,Marquis,Bob
111660,buckj101,1001623,Buckley,John
592808,tolea001,13414,Toles,Andrew
110514,ballj101,1000496,Ball,Jim
486200,arrid901,-1,Arrieta,David
115765,henkt001,1005649,Henke,Tom
118702,mcgib102,1008518,McGill,Bill
114877,glynb101,1004788,Glynn,Bill
123813,walkf102,1013517,Walker,Frank
120506,phele101,1010276,Phelps,Ed
820626,baila101,-1,Bailey,Alonza
820447,borgj101,-1,Borges,José
113735,edelj102,1003667,Edelman,John
-1,bierb901,-1,Bierhalter,Bits
819127,,-1,Hastings,
114587,garcf001,1004500,García,Freddy
119857,nossj101,1009650,Nossek,Joe
114195,fitzm101,1004112,Fitzgerald,Matty
119031,mickg101,1008842,Mickens,Glenn
592710,rutlj001,11167,Rutledge,Josh
434298,cofft001,2467,Coffey,Todd
114943,goodr101,1004859,Good,Ralph
464416,pinoy001,6955,Pino,Yohan
124236,widnw101,1013922,Widner,Wild Bill
690990,hortc001,-1,Horton,Cade
110863,bennh101,1000848,Benn,Henry
124249,wihts101,1013935,Wihtol,Sandy
114942,goodg101,1004855,Good,Gene
123217,thatg101,1012945,Thatcher,Grant
114711,gerbg101,1004626,Gerberman,George
114734,geyer101,1004650,Geyer,Rube
123277,thomd103,1013003,Thompson,Danny
124601,wrigj103,1014283,Wright,Jim
817207,smitc109,-1,Smith,Charlie
816584,wille106,-1,Williams,Elijah
448833,barnc001,3499,Barnwell,Chris
111260,boswk101,1001223,Boswell,Ken
113169,deanp101,1003110,Dean,Paul
110351,ashba002,637,Ashby,Andy
430889,murpb001,4755,Murphy,Bill
120206,papaa101,1009981,Papai,Al
686730,spiec001,27685,Spiers,Carson
676272,millb005,27483,Miller,Bobby
684057,vansr801,-1,Van Scoyoc,Robert
452656,david003,4929,Davidson,Dave
818842,,-1,Jaggers,Clarence
116222,howes001,1006107,Howe,Steve
111606,browj001,1001525,Browne,Jerry
677941,adamj003,23788,Adams,Jordyn
119543,murpc102,1009349,Murphy,Con
117481,lanih101,1007324,Lanier,Hal
120179,pagnt001,1009960,Pagnozzi,Tom
117183,knepc101,1007032,Knepper,Charlie
123308,thomb105,1013032,Thomson,Bobby
685005,roa-c001,-1,Roa,Christian
702176,rodea001,-1,Roden,Alan
818343,marsb102,-1,Marshall,Bobby
124009,weavo101,1013703,Weaver,Orlie
113925,eubaj101,1003850,Eubank,John
121150,richp101,1010918,Richards,Paul
-1,ravab901,-1,Ravan,Bruce
400116,mateh001,1461,Mateo,Henry
119812,nixoo001,1009608,Nixon,Otis
110745,beasl101,1000726,Beasley,Lew
115144,grifm001,1005048,Griffin,Mike
818245,mcdab101,-1,McDaniel,Booker
118698,mcgep101,1008515,McGehee,Pat
124470,wiseh101,1014153,Wise,Hughie
119904,obrir101,1009701,O'Brien,Ray
112466,colee101,1002415,Cole,Ed
119582,murrg001,1009388,Murray,Glenn
116971,kemnd101,1006826,Kemner,Dutch
818152,milla102,-1,Miller,A.
-1,wrigm901,-1,Wright,Marvin
122748,stepj104,1012495,Stephens,Jim
-1,nortl901,-1,Norton,Lee
118198,mallr001,1008023,Mallicoat,Rob
116745,jordd101,1006607,Jordan,Dutch
111052,bladr101,1001024,Bladt,Rick
400002,chilm001,1563,Childers,Matt
110438,bails001,1000430,Bailes,Scott
434682,hernl004,3206,Hernández,Luis
119631,myrib101,1009430,Myrick,Bob
113524,doylj107,1003464,Doyle,Jim
502624,andec001,6895,Anderson,Chase
681131,olsod701,-1,Olson,Drew
124012,weavf102,1013696,Weaver,Farmer
118290,markc101,1008112,Markle,Cliff
675915,banud001,-1,Bañuelos,David
120727,poweb102,1010481,Powell,Bill
650331,diazl001,18365,Díaz,Lewin
114356,fox-e001,1004276,Fox,Eric
117369,kurow101,1007215,Kurowski,Whitey
121733,say-j101,1011482,Say,Jimmy
150038,mcnib001,1008670,McNichol,Brian
120432,perrb101,1010202,Perrin,Bill
123994,waugj101,1013687,Waugh,Jim
121036,reilh101,1010802,Reilly,Hal
119984,olivd001,206,Oliver,Darren
124135,wheac101,1013824,Wheatley,Charlie
820071,,-1,Clark,
818723,johnt106,-1,Johnson,Tommy
123482,troyd101,1013200,Troy,Dasher
116720,joneb103,1006530,Jones,Bob
458036,stavn001,3909,Stavinoha,Nick
818959,hornu101,-1,Horner,
816802,villm101,-1,Villa,Manuel
407907,valej005,1810,Valentine,Joe
116106,holmt101,1005980,Holmes,Tommy
-1,riglc901,-1,Rigler,Cy
120327,peake101,1010099,Peak,Elias
518692,freef001,5361,Freeman,Freddie
111307,bowmr101,1001270,Bowman,Roger
120628,plocw101,1010397,Plock,Walter
-1,purda901,-1,Purduski,Al
150324,lee-c001,243,Lee,Carlos
119735,newet101,1009531,Newell,George
113352,dierl101,1003288,Dierker,Larry
818621,kerru101,-1,Kerry,
121133,ribad101,1010890,Ribant,Dennis
114923,gonzv101,1004846,Gonzales,Vince
524329,mccaj802,-1,McCarthy,Joe
119687,nehfa101,1009485,Nehf,Art
122568,speeb101,1012311,Speece,By
120295,pattm102,1010068,Patterson,Mike
114295,forcd101,1004213,Force,Davy
122633,stafg101,1012377,Stafford,James
118446,mattc102,1008266,Mattox,Cloy
115365,hallb102,1005258,Hallman,Bill
113887,errid101,1003815,Errickson,Dick
519345,terdj001,10593,Terdoslavich,Joey
445001,cassb001,6950,Cassevah,Bobby
116852,karre001,659,Karros,Eric
492626,burnw801,-1,Burnham,Watch
150197,macij001,476,Macias,José
543766,shawb001,8110,Shaw,Bryan
502582,schal001,7937,Schafer,Logan
110395,avere102,1000379,Averill,Earl
121356,rodrh101,1011107,Rodríguez,Héctor
670161,dunsp001,-1,Dunshee,Parker
819374,,-1,Gipson,Ted
819194,hardl104,-1,Harden,Lovell
116426,jackd002,1006296,Jackson,Darrin
545357,purkm001,12831,Purke,Matt
820145,carts102,-1,Carter,Spoon
122531,sommj101,1012275,Sommer,Joe
112622,cooke101,1002567,Cook,Earl
118541,mccar001,1008360,McCament,Randy
-1,browj901,-1,Brown,Jeff
115865,herzw101,1005746,Herzog,Whitey
116570,johnc101,1006436,Johnson,Chet
121517,roy-l101,1011268,Roy,Luther
121567,russj103,1011313,Russell,Jack
116850,karph101,1006706,Karpel,Herb
691026,winnm001,27479,Winn,Masyn
819901,cunnj102,-1,Cunningham,John
434885,hould001,3566,Houlton,D. J.
816742,warea101,-1,Ware,Archie
120997,reedm101,1010772,Reed,Milt
113515,downa101,1003450,Downing,Al
120444,perrh101,1010212,Perry,Hank
113863,enwrc101,1003792,Enwright,Charlie
116217,howaj101,1006083,Howarth,Jim
819118,hay-u101,-1,Hay,
118580,mcclj101,1008399,McCloskey,John
116810,kahno101,1006667,Kahn,Owen
120856,quira101,1010620,Quirk,Art
650907,pintr003,19859,Pinto,René
112628,cookc101,1002565,Cook,Cliff
461865,romia001,1159,Romine,Andrew
119115,millr105,1008932,Miller,Roger
816911,torrg102,-1,Torres,Gacho
116487,jameb102,1006344,James,Bill
678692,henrr001,24094,Henriquez,Ronny
112537,comew101,1002483,Comer,Wayne
605240,fry-j001,16159,Fry,Jace
819590,faisu101,-1,Faison,
115736,hemmg101,1005620,Hemming,George
572000,ohlmm001,10347,Ohlman,Mike
120140,owene001,534,Owens,Eric
519322,stord001,6983,Storen,Drew
455009,broxj001,4759,Broxton,Jonathan
113471,dorat101,1003408,Doran,Tom
110799,beglj101,1000779,Begley,Jim
818275,mcadt101,-1,McAdoo,Tullie
114617,gardl101,1004528,Gardner,Larry
118871,mcrab001,1008686,McRae,Brian
817067,stros103,-1,Strothers,Sam
656793,nelsn001,20153,Nelson,Nick
641962,pelhc001,19820,Pelham,CD
-1,bennj901,-1,Bennett,Jack
435298,niemj001,8591,Niemann,Jeff
123341,tiftr101,1013064,Tift,Ray
113091,davib107,1003023,Davidson,Bill
115203,grovr101,1005101,Grover,Roy
678316,cruzo002,-1,Cruz,Omar
641958,pattj005,15119,Patterson,Jordan
817250,simsl101,-1,Sims,Leo
424144,pereo002,1514,Pérez,Óliver
116678,joned105,1006547,Jones,Darryl
121852,schoj102,1011599,Schoeneck,Jumbo
124745,zaria101,1014420,Zarilla,Al
819018,hillj103,-1,Hill,Johnson
118885,mcwib101,1008699,McWilliams,Bill
122263,simsd101,1012000,Sims,Duke
692024,carra002,-1,Carrillo,Alex
122858,straa101,1012600,Stratton,Asa
118881,mcvec101,1008696,McVey,Cal
120661,ponda101,1010430,Pond,Arlie
116083,holld001,1391,Hollins,Dave
623166,millm003,13891,Miller,Mike
119198,mitcm102,1009007,Mitchell,Mike
116325,huntr101,1006212,Hunt,Ron
120321,payng102,1010093,Payne,George
124486,withf101,1014168,Withrow,Frank
116731,jonet103,1006599,Jones,Tom
114205,flacm101,1004124,Flack,Max
115142,grifm102,1005046,Griffin,Marty
121289,robed104,1011034,Robertson,Don
624513,nuned001,15055,Nuñez,Dom
118189,malaj101,1008014,Malay,Joe
111985,cardd101,1001941,Cardwell,Don
820560,baylu101,-1,Baylock,
684007,imans001,33829,Imanaga,Shota
819954,crawh101,-1,Crawford,Hubert
122357,smitb002,1012105,Smith,Brick
819185,harnu101,-1,Harney,
400180,day-z001,1496,Day,Zach
115161,grimr104,1005066,Grimes,Roy
816544,willr105,-1,Williams,Roy
119584,murrj103,1009390,Murray,Jim
429725,andrj801,-1,Andrews,Jeff
818122,mitca102,-1,Mitchell,Alonzo
118844,mcnaj001,1008660,McNamara,Jim
492497,jirsm801,-1,Jirschele,Mike
113724,echea001,1498,Echevarria,Angel
111659,buckj102,1001622,Buckles,Jess
112840,crocc101,1002781,Crocker,Claude
623402,petet001,13946,Peterson,Tim
816433,younf101,-1,Young,Frank
424706,mcdom001,2128,McDougall,Marshall
111062,blaid102,1001034,Blaisdell,Dick
819145,harrv102,-1,Harris,Vic
124090,weraj101,1013782,Wera,Julie
118793,mclaf101,1008610,McLaughlin,Frank
116910,kelbg101,1006765,Kelb,George
124357,willl103,1014016,Willis,Lefty
121653,samur001,1011401,Samuels,Roger
665804,amaym001,21693,Amaya,Miguel
687859,johnt003,-1,Johnston,Troy
643217,benia002,17901,Benintendi,Andrew
114986,gosgj101,1004892,Gosger,Jim
-1,casti101,-1,Castille,Irv
114868,glenh101,1004780,Glenn,Harry
123921,wardm101,1013615,Ward,John
119028,michr101,1008840,Michaels,Ralph
407757,fieln001,599,Field,Nate
592387,healr001,15447,Healy,Ryon
114081,ferra101,1004003,Ferrara,Al
113033,danij101,1002971,Daniel,Jake
-1,ivorb901,-1,Ivory,Bill
116097,holmg101,1005971,Holman,Gary
124112,westm101,1013808,West,Max
111773,burrj001,1001731,Burroughs,Jeff
124728,zachc102,1014403,Zachary,Albert
118604,mccob101,1008422,McCosky,Barney
