id,year,RE24,PA,Available_Runs,RE24_efficiency
alfaj002,2021,-12.155764539433875,311,149.9472370914172,-0.08106694578188833
alfaj002,2022,-1.4153206603371538,274,130.96798887219023,-0.010806615208227292
alfaj002,2023,-6.112695428027053,52,25.173674666216105,-0.24282094327017306
alfaj002,2025,-0.4272455747711436,39,16.054461437678157,-0.02661226453653827
alfoa002,2017,-0.8648555940318035,8,4.07206688953839,-0.2123873741498985
alfoa002,2018,-1.1278936489002849,21,10.465088614745868,-0.10777678913401866
alfoa002,2019,-3.3285318250460785,30,15.754480000943651,-0.21127525788516716
alfoa002,2020,1.4245312409519002,29,15.382539139918025,0.09260702852724818
alfoa002,2021,-6.373263903977941,148,80.50405183132456,-0.0791669954368442
alfoa002,2022,-0.5404675903220152,4,1.259320247691416,-0.42917406538392405
allak001,2018,0.7212039934719514,3,1.8903040248759138,0.381528042040377
allak001,2019,-0.3585124540792244,2,0.585358728674924,-0.612466230563929
allak001,2021,-0.3916040059983885,2,0.4929461352067598,-0.7944154097772474
allea001,2019,-7.4873177058261895,71,37.760277010759324,-0.19828556087373964
allea001,2020,-2.1956297149842836,32,14.767822227814262,-0.1486766079055958
allea001,2021,0.8144902150649596,8,2.6536363859633165,0.30693361734610275
allea001,2022,-2.4212337290310604,16,6.91544487331127,-0.3501197353731083
allec002,2019,-0.4646169701133631,1,0.4646169701133631,-1.0
alleg002,2017,-1.5603114841536294,39,22.646774313046038,-0.06889773627738176
alleg002,2018,-15.308588840982507,291,150.57369590729684,-0.10166841392010123
alleg002,2019,-6.559574268422948,256,136.6419629159927,-0.04800556233560378
alleg002,2020,-2.540644819711333,32,18.580170871166477,-0.13673958314635398
alleg002,2021,0.8316825474740992,48,25.497793911777197,0.032617823736113605
alleg002,2022,-8.780686105144758,134,61.59332247409735,-0.14255905920381898
alleg002,2023,-0.25472449562406907,28,11.419612598776725,-0.02230587889219248
alleg002,2025,-3.848772059345186,14,5.986173900207917,-0.642943576900014
allel002,2019,-0.1284105913266047,5,2.3921364894668433,-0.05368029453671547
allel002,2021,-0.44843831792008376,1,0.44843831792008376,-1.0
allen002,2022,-18.65152880608539,326,147.9321108530873,-0.1260816782680022
allen002,2023,-21.72562884838238,329,149.3118372178081,-0.14550506679982914
allen002,2024,-9.464356086652971,105,46.67217319354207,-0.20278370255882008
allen002,2025,-31.639961210136377,416,193.26181072246027,-0.1637155374455947
almoa001,2015,-4.6810612222124375,258,118.87543316614496,-0.039377868896342975
almoa001,2016,-3.604311637369599,194,92.5988853560871,-0.038923920342121755
almoa001,2017,-4.83703373394639,195,105.28477285977984,-0.04594238656323492
almoa001,2018,-12.898550828873294,151,70.0026024614896,-0.18425816148719826
almoa001,2019,0.5426479781614575,38,23.88497391853981,0.022719220042365106
almoa001,2020,-1.3327178905297472,13,5.458471049817224,-0.24415589610471103
almoa001,2021,0.26181196135436446,175,88.78022148320281,0.002948989729698965
