id,year,GB_pct,FB_pct,LD_pct,HR_FB_pct,BIP
allak001,2018,0.34285714285714286,0.34285714285714286,0.3142857142857143,0.0,35.0
allak001,2019,0.4689655172413793,0.2827586206896552,0.2482758620689655,0.0,145.0
allak001,2020,0.3617021276595745,0.3617021276595745,0.2765957446808511,0.0,94.0
allak001,2021,0.4297520661157025,0.32231404958677684,0.24793388429752067,0.0,363.0
allak001,2022,0.3269230769230769,0.38461538461538464,0.28846153846153844,0.0,52.0
allak001,2023,0.32432432432432434,0.3783783783783784,0.2972972972972973,0.0,37.0
allak001,2024,0.49382716049382713,0.35802469135802467,0.14814814814814814,0.0,81.0
allak001,2025,0.385,0.375,0.24,0.0,200.0
alldc001,2022,0.6666666666666666,0.3333333333333333,0.0,0.0,3.0
allec002,2015,0.33121019108280253,0.40764331210191085,0.2611464968152866,0.0,157.0
allec002,2016,0.4855072463768116,0.32608695652173914,0.18840579710144928,0.0,138.0
allec002,2017,0.358974358974359,0.42948717948717946,0.21153846153846154,0.0,156.0
allec002,2018,0.3227848101265823,0.47468354430379744,0.20253164556962025,0.0,158.0
allec002,2019,0.2413793103448276,0.5862068965517241,0.1724137931034483,0.0,58.0
allel002,2019,0.5340909090909091,0.18181818181818182,0.2840909090909091,0.0,88.0
allel002,2020,0.48484848484848486,0.24242424242424243,0.2727272727272727,0.0,33.0
allel002,2021,0.4868421052631579,0.24342105263157895,0.26973684210526316,0.0,152.0
allel002,2022,0.4444444444444444,0.2962962962962963,0.25925925925925924,0.0,27.0
allel002,2024,0.43478260869565216,0.2391304347826087,0.32608695652173914,0.0,92.0
allel003,2023,0.4396551724137931,0.3103448275862069,0.25,0.0,348.0
allel003,2024,0.46808510638297873,0.29432624113475175,0.2375886524822695,0.0,282.0
allel003,2025,0.47413793103448276,0.29310344827586204,0.23275862068965517,0.0,464.0
allgn001,2021,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,3.0
almoa002,2021,0.6666666666666666,0.3333333333333333,0.0,0.0,3.0
almom001,2015,0.6111111111111112,0.3333333333333333,0.05555555555555555,0.0,18.0
almom001,2017,0.5,0.3,0.2,0.0,10.0
almom001,2018,0.4090909090909091,0.3181818181818182,0.2727272727272727,0.0,22.0
almoy001,2018,0.475,0.2,0.325,0.0,40.0
almoy001,2019,0.3490566037735849,0.39622641509433965,0.25471698113207547,0.0,106.0
almoy001,2020,0.569620253164557,0.22784810126582278,0.20253164556962025,0.0,79.0
almoy001,2021,0.4566929133858268,0.2992125984251969,0.2440944881889764,0.0,127.0
almoy001,2022,0.5116279069767442,0.27906976744186046,0.20930232558139536,0.0,86.0
almoy001,2023,0.448,0.312,0.24,0.0,125.0
almoy001,2024,0.4444444444444444,0.3055555555555556,0.25,0.0,36.0
altad001,2016,0.5,0.25,0.25,0.0,36.0
altad001,2017,0.39166666666666666,0.43333333333333335,0.175,0.0,120.0
altad001,2018,0.40476190476190477,0.4523809523809524,0.14285714285714285,0.0,42.0
altad001,2019,0.4838709677419355,0.3870967741935484,0.12903225806451613,0.0,31.0
altad001,2020,0.36,0.28,0.36,0.0,50.0
altad001,2021,0.0,1.0,0.0,0.0,2.0
altad001,2024,0.6,0.2,0.2,0.0,10.0
altad001,2025,0.5405405405405406,0.22972972972972974,0.22972972972972974,0.0,74.0
altha001,2019,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,3.0
alvaa003,2025,0.5846153846153846,0.26153846153846155,0.15384615384615385,0.0,65.0
alvad001,2015,0.18181818181818182,0.6363636363636364,0.18181818181818182,0.0,11.0
